  ENSEMBLE_MEMBER  COLUMN_HEIGHT   M_FLOW_RATE     SOURCE_START    SOURCE_DURAT    TOP_HAT_THICK   SUZUKI_A        SUZUKI_L        WIND_U          WIND_V          CLOUD_HEIGHT    CLOUD_THICK     FI_MEAN         DIAMETER_AGGR   DENSITY_AGGR    
      0581          0.85100        -0.18243         0.39941         0.03755        -0.43244         0.97158        -0.43054         0.61683        -0.82247         0.72462        -0.96724         0.61552         0.11511         0.15829
      0582         -0.80845         0.15773        -0.21245         0.40326        -0.60510        -0.24398        -0.98914         0.26306        -0.28636         0.06890         0.85701         0.17951        -0.15218         0.28017
      0583          0.87340         0.32009        -0.94838        -0.52054        -0.12865         0.63057         0.79993        -0.84882         0.35146         0.85256        -0.33290        -0.46457        -0.23654        -0.63283
      0584         -0.30856         0.37509        -0.50440         0.23658         0.08502         0.39694        -0.13282        -0.09916         0.84608        -0.09324         0.26438        -0.84112         0.65451         0.36142
      0585         -0.84400        -0.45173         0.68771        -0.21081         0.50739         0.93661         0.60796         0.91664         0.73123         0.97163        -0.14306        -0.43466         0.88487        -0.90724
      0586         -0.76647        -0.35012        -0.45637        -0.36255        -0.84477        -0.45208        -0.51612         0.55197        -0.25376         0.45359         0.77521        -0.72056        -0.21747        -0.17335
      0587          0.96092         0.23388        -0.48460        -0.24017        -0.01451         0.59155         0.61410        -0.27540        -0.08985         0.85183         0.12487        -0.28966        -0.88311        -0.71841
      0588          0.58921        -0.26483        -0.55010        -0.34307        -0.12338        -0.91388        -0.88838         0.81924         0.52413         0.12527         0.96961         0.87335        -0.44607         0.22986
      0589         -0.84084         0.29735        -0.08038        -0.95958        -0.54147        -0.01098         0.81239         0.57894        -0.62079         0.65796        -0.82933        -0.24578         0.18492        -0.80718
      0590          0.90360        -0.89583        -0.38012         0.72872        -0.52503         0.27987        -0.24861         0.82635        -0.11222        -0.75880        -0.35783        -0.00724         0.19196         0.93576
      0591         -0.79094         0.41098         0.02178         0.08419         0.17518         0.97200         0.98036        -0.75494        -0.35310        -0.79158         0.32259        -0.50984         0.36654        -0.37421
      0592         -0.37755         0.08494        -0.06175         0.57370         0.26014        -0.82845        -0.34778        -0.51270        -0.51851         0.19742         0.32913        -0.24572         0.83183         0.14221
      0593          0.94547        -0.62960         0.78164        -0.38234        -0.87636         0.18612         0.16434        -0.83651         0.58098         0.90842        -0.16976         0.35033         0.78046        -0.46989
      0594          0.22383        -0.47354        -0.65021         0.63713        -0.96180         0.43786         0.13204        -0.34818         0.53323        -0.39067        -0.31565         0.44675         0.49068        -0.33461
      0595          0.46739        -0.81763         0.02669         0.58829        -0.80642        -0.30589        -0.72812         0.72447        -0.88480         0.30327         0.33453        -0.84608         0.76126         0.84132
      0596          0.97302        -0.82257        -0.22766        -0.65358         0.07347         0.81875         0.46801        -0.42096         0.50493        -0.23595        -0.94547         0.55885         0.42142         0.45829
      0597          0.36009         0.35608        -0.31497        -0.92405         0.93893         0.63759         0.20086        -0.03107         0.46953         0.26901         0.50505        -0.93006         0.10994        -0.84021
      0598          0.89248        -0.16401         0.53762        -0.98458         0.27798        -0.72640         0.53057         0.97979        -0.40074        -0.98362         0.74877        -0.68133        -0.65338         0.39534
      0599         -0.72220         0.61033        -0.07570         0.49841        -0.23412         0.10303        -0.38487         0.46155        -0.30670         0.06769        -0.11965        -0.14638         0.33679        -0.99811
      0600          0.50366        -0.11664         0.24705         0.17956        -0.82177        -0.29974         0.69731         0.72016        -0.23013        -0.87561         0.01552         0.05729        -0.42399        -0.77178
      0601         -0.59097         0.19965        -0.16827        -0.18231        -0.42307         0.93155         0.60196         0.66719        -0.94387         0.21498         0.17820         0.65851        -0.66848        -0.60164
